Decile,Avg_Return,Win_Rate
10,1.8940684696841332,46.83587140439932
9,1.2445179231310317,46.443646047937285
8,0.940689640799656,45.84139022124005
7,0.859828999962984,45.92859655293704
6,0.7611590371378804,45.87648300824452
5,0.8826167054644192,46.06511697961643
4,0.7165537521709264,45.9083089518691
3,0.765204126606198,46.13925561180269
2,0.7969905007651523,45.99495209513166
1,0.642563543011119,45.55272950521845
