date,ensemble_dispersion,model_agreement_score
2024-12-16,1.9721879607068573,70.4
2024-12-17,1.858955686557661,72.1
2024-12-18,0.7326018173247785,89.0
2024-12-19,0.5198668519454434,92.2
2024-12-20,1.5737535987943572,76.4
2024-12-23,2.268654974001043,66.0
2024-10-28,3.488358642606997,47.7
2024-10-29,5.165435267190012,25.0
2024-10-30,2.215395002232821,66.8
2024-10-31,1.605526386807459,75.9
2024-11-01,1.091091816767005,83.6
2024-11-04,1.814019650280675,72.8
2024-11-05,0.7600466946117472,88.6
2024-11-06,0.7775468672042448,88.3
2024-11-07,1.2078144281717238,81.9
2024-11-08,0.7129989651369527,89.3
2024-11-11,0.7293434375364477,89.1
2024-11-12,2.2033901848194617,66.9
2024-11-13,3.5783508809195466,46.3
2024-11-14,3.4115384438469523,48.8
2024-11-18,2.8442282372866763,57.3
2024-11-19,1.881294002001914,71.8
2024-11-20,1.762541738970549,73.6
2024-11-21,3.326076803251314,50.1
2024-11-22,1.8888166007342326,71.7
2024-11-25,1.9332916797792128,71.0
2024-11-26,1.4444492573736538,78.3
2024-11-27,0.922306292131507,86.2
2024-11-28,0.8586379420119294,87.1
2024-11-29,0.9467048067463049,85.8
2024-12-02,0.1094965554271041,98.4
2024-12-03,0.8701485594612373,86.9
2024-12-04,1.3603854913389022,79.6
2024-12-05,1.3991906566395294,79.0
2024-12-06,1.6855384318207212,74.7
2024-12-09,1.8804725170881778,71.8
2024-12-10,1.0030317638612682,85.0
2024-12-11,1.8459413293118878,72.3
2024-12-12,0.1719079253928162,97.4
2024-12-13,0.5295796133484268,92.1
2024-12-16,0.3441206882272696,94.8
2024-12-17,0.6782168123774999,89.8
2024-12-18,0.276011674367075,95.9
2024-12-19,0.6272356992064003,90.6
2024-12-20,1.2461965281343363,81.3
2024-12-23,1.6543915359384287,75.2
2024-10-28,5.002255742904822,25.0
2024-10-29,6.066006557577966,25.0
2024-10-30,5.380626505149066,25.0
2024-10-31,2.784060575343733,58.2
2024-11-01,1.4920095881728703,77.6
2024-11-04,2.714870067485758,59.3
2024-11-05,0.8449736038940946,87.3
2024-11-06,1.3286649837076203,80.1
2024-11-07,1.8936087904056023,71.6
2024-11-08,0.8591977239278275,87.1
2024-11-11,0.9238660861282256,86.1
2024-11-12,2.144206192917163,67.8
2024-11-13,3.367238502596253,49.5
2024-11-14,3.2847104625015673,50.7
2024-11-18,3.3378853778190636,49.9
2024-11-19,2.7367042809992097,58.9
2024-11-20,2.388272961845492,64.2
2024-11-21,4.230895650700587,36.5
2024-11-22,2.320142889835356,65.2
2024-11-25,2.4580678026255063,63.1
2024-11-26,2.0358893770641777,69.5
2024-11-27,1.8101454772764272,72.8
2024-11-28,1.802546443405317,73.0
2024-11-29,1.6508938089074825,75.2
2024-12-02,0.7134902245036083,89.3
2024-12-03,0.4623063084294239,93.1
2024-12-04,0.3382586993911924,94.9
2024-12-05,0.40161654585337797,94.0
2024-12-06,0.8173921647391814,87.7
2024-12-09,1.0529975399145113,84.2
2024-12-10,1.4186425656072097,78.7
2024-12-11,1.7691749335635603,73.5
2024-12-12,1.275466419101216,80.9
2024-12-13,0.6851443608410964,89.7
2024-12-16,0.6025156696785524,91.0
2024-12-17,0.32134308337540374,95.2
2024-12-18,0.6555826904485582,90.2
2024-12-19,0.2927725578775411,95.6
2024-12-20,1.5939298551559884,76.1
2024-12-23,2.3304424798218113,65.0
2024-10-28,3.3750086766600274,49.4
2024-10-29,3.430915778086513,48.5
2024-10-30,2.7232114166543564,59.2
2024-10-31,1.8933781642150875,71.6
2024-11-01,1.4784101083825176,77.8
2024-11-04,1.3607697326568433,79.6
2024-11-05,0.8614281013404089,87.1
2024-11-06,0.17544137027445433,97.4
2024-11-07,0.5294610387671401,92.1
2024-11-08,1.2344707407589062,81.5
2024-11-11,0.7857091299282453,88.2
2024-11-12,4.293302438240452,35.6
2024-11-13,5.268835614082341,25.0
2024-11-14,5.3817371003868795,25.0
2024-11-18,5.279307489007625,25.0
2024-11-19,5.046023558335723,25.0
2024-11-20,5.041508690111329,25.0
2024-11-21,5.831955978331055,25.0
2024-11-22,5.248505012138256,25.0
2024-11-25,3.100120669321356,53.5
2024-11-26,2.0433331555909824,69.4
2024-11-27,0.8953842957098785,86.6
2024-11-28,1.2191763179207968,81.7
2024-11-29,1.194373962327715,82.1
2024-12-02,1.263329193715265,81.1
2024-12-03,0.6508398702150647,90.2
2024-12-04,0.48658046533136595,92.7
2024-12-05,0.799751426202341,88.0
2024-12-06,0.938553334617226,85.9
2024-12-09,1.1357357155559114,83.0
2024-12-10,0.717390061574358,89.2
2024-12-11,1.0202485158588266,84.7
2024-12-12,0.63228243308654,90.5
2024-12-13,0.6720205255759203,89.9
2024-12-16,0.6218371197960354,90.7
2024-12-17,0.6979667841809867,89.5
2024-12-18,0.7775667087661766,88.3
2024-12-19,0.7021791536925528,89.5
2024-12-20,2.363971058397587,64.5
2024-12-23,2.663968380891698,60.0
2024-10-28,3.733331169773749,44.0
2024-10-29,2.573143283330465,61.4
2024-10-30,1.468072656805572,78.0
2024-10-31,1.4138286540018388,78.8
2024-11-01,0.8247930555440571,87.6
2024-11-04,1.2459261932960215,81.3
2024-11-05,0.8715113003858184,86.9
2024-11-06,0.5743731985161417,91.4
2024-11-07,1.0259797332661449,84.6
2024-11-08,0.8595343636672738,87.1
2024-11-11,0.8364257777157076,87.5
2024-11-12,1.654171583130765,75.2
2024-11-13,2.7007323207359355,59.5
2024-11-14,2.728427276820023,59.1
2024-11-18,2.6771019256721953,59.8
2024-11-19,2.0220603985553294,69.7
2024-11-20,1.6622374272999252,75.1
2024-11-21,2.237055162133853,66.4
2024-11-22,1.650340026851713,75.2
2024-11-25,1.9066897338129674,71.4
2024-11-26,1.5292226882895499,77.1
2024-11-27,0.9299114624368702,86.1
2024-11-28,1.1235394717695042,83.1
2024-11-29,1.060801766656875,84.1
2024-12-02,0.46400487221967224,93.0
2024-12-03,0.6168150960190366,90.7
2024-12-04,0.3918994851792584,94.1
2024-12-05,0.3411583222644211,94.9
2024-12-06,0.3641338439744967,94.5
2024-12-09,0.33159142522181806,95.0
2024-12-10,0.41345691683163943,93.8
2024-12-11,0.4250924325090894,93.6
2024-12-12,0.2184724417311856,96.7
2024-12-13,0.3096291544635234,95.4
2024-12-16,0.29646879240716056,95.6
2024-12-17,0.6261496833321841,90.6
2024-12-18,0.1665894462488524,97.5
2024-12-19,0.4007378232890418,94.0
2024-12-20,1.5930508504878824,76.1
2024-12-23,1.9490761942791583,70.8
2024-10-28,5.485911365176353,25.0
2024-10-29,6.079796611846492,25.0
2024-10-30,5.120279754811781,25.0
2024-10-31,2.467066606192587,63.0
2024-11-01,1.315438925008961,80.3
2024-11-04,2.242356024417873,66.4
2024-11-05,0.9218907120087078,86.2
2024-11-06,0.8462577446111939,87.3
2024-11-07,1.2879038427415268,80.7
2024-11-08,1.838277916116076,72.4
2024-11-11,0.7210321310395735,89.2
2024-11-12,3.447830246044818,48.3
2024-11-13,5.237825343088512,25.0
2024-11-14,5.429510229528806,25.0
2024-11-18,5.3385179412410295,25.0
2024-11-19,5.325748174712622,25.0
2024-11-20,5.10080017188646,25.0
2024-11-21,5.621850508075926,25.0
2024-11-22,3.1916688126036603,52.1
2024-11-25,2.9179583783444074,56.2
2024-11-26,1.8250315983015184,72.6
2024-11-27,1.1887249369843365,82.2
2024-11-28,1.3114547165282746,80.3
2024-11-29,1.0466107248196839,84.3
2024-12-02,0.7219631228263588,89.2
2024-12-03,1.0157011256666002,84.8
2024-12-04,1.2514026409620256,81.2
2024-12-05,1.597641557791831,76.0
2024-12-06,1.9086561129232342,71.4
2024-12-09,1.5203841662489346,77.2
2024-12-10,2.0533914739191523,69.2
2024-12-11,2.1171842999019144,68.2
2024-12-12,0.4628782344725948,93.1
2024-12-13,0.4000346336735342,94.0
2024-12-16,0.3822532606975478,94.3
2024-12-17,0.5508829751023132,91.7
2024-12-18,0.34303197304173244,94.9
2024-12-19,0.3167433992173603,95.2
2024-12-20,1.8494098333664153,72.3
2024-12-23,1.9209249746759078,71.2
2024-10-28,5.044571381596534,25.0
2024-10-29,3.1754797317523025,52.4
2024-10-30,2.8101087504962936,57.8
2024-10-31,1.8625360296126248,72.1
2024-11-01,1.6081683943627447,75.9
2024-11-04,1.9336915296996426,71.0
2024-11-05,0.9687299328903577,85.5
2024-11-06,1.0451730333957958,84.3
2024-11-07,1.0952893378139064,83.6
2024-11-08,0.8178278607630495,87.7
2024-11-11,0.8575084706954416,87.1
2024-11-12,1.93215007222723,71.0
2024-11-13,2.719409904505868,59.2
2024-11-14,2.668425287645714,60.0
2024-11-18,2.086895531023997,68.7
2024-11-19,1.9029311715376485,71.5
2024-11-20,1.631090995319131,75.5
2024-11-21,2.2102401561913414,66.8
2024-11-22,1.6037473206579582,75.9
2024-11-25,1.7650960881714093,73.5
2024-11-26,1.3792209784232317,79.3
2024-11-27,1.0290823971126,84.6
2024-11-28,1.3054002201623316,80.4
2024-11-29,1.3676204354340302,79.5
2024-12-02,0.5154197009924025,92.3
2024-12-03,0.37647136010452664,94.4
2024-12-04,0.11087566632000101,98.3
2024-12-05,0.3120322873938697,95.3
2024-12-06,0.3634355129892172,94.5
2024-12-09,0.404531773090757,93.9
2024-12-10,0.31651788271192605,95.3
2024-12-11,0.7479788376324932,88.8
2024-12-12,0.1719815128872274,97.4
2024-12-13,0.1165971566338443,98.3
2024-12-16,0.3173312203769807,95.2
2024-12-17,0.6654975856670186,90.0
2024-12-18,0.2943841398314186,95.6
2024-12-19,0.486832672927361,92.7
2024-12-20,1.6264138914800175,75.6
2024-12-23,1.9613101414297818,70.6
2024-10-28,3.4925258695357053,47.6
2024-10-29,3.5760842961664476,46.4
2024-10-30,2.015645960599759,69.8
2024-10-31,1.6215169250011303,75.7
2024-11-01,1.2342793518417208,81.5
2024-11-04,1.155621264400993,82.7
2024-11-05,0.8976118082985713,86.5
2024-11-06,0.451412737238257,93.2
2024-11-07,0.25000917949986,96.2
2024-11-08,1.0448859886841664,84.3
2024-11-11,0.937848077273529,85.9
2024-11-12,2.3084623472126737,65.4
2024-11-13,5.421064635632285,25.0
2024-11-14,5.452908535770574,25.0
2024-11-18,3.304653712133117,50.4
2024-11-19,3.506541323170349,47.4
2024-11-20,3.3450609921972,49.8
2024-11-21,3.389158708563358,49.2
2024-11-22,3.009238165561118,54.9
2024-11-25,2.792530074204285,58.1
2024-11-26,1.6699014551764804,75.0
2024-11-27,1.0068142468981514,84.9
2024-11-28,1.1005350523938828,83.5
2024-11-29,1.0720792429009205,83.9
2024-12-02,0.297702879433232,95.5
2024-12-03,0.791515963216781,88.1
2024-12-04,0.9436265332501668,85.8
2024-12-05,1.0983065645521106,83.5
2024-12-06,1.7829113559341734,73.3
2024-12-09,0.4090891673902261,93.9
2024-12-10,0.41873013783457635,93.7
2024-12-11,0.4731421395471121,92.9
2024-12-12,0.36198713471287,94.6
2024-12-13,0.3200336210157841,95.2
2024-12-16,0.4703528125185687,92.9
2024-12-17,0.5937099563989648,91.1
2024-12-18,0.2907531849826918,95.6
2024-12-19,0.3371302365955129,94.9
2024-12-20,2.0559482948193373,69.2
2024-12-23,2.3047737864895317,65.4
2024-10-28,5.16410743522365,25.0
2024-10-29,5.16131365211565,25.0
2024-10-30,1.894430522468549,71.6
2024-10-31,1.5968975688880025,76.0
2024-11-01,1.439074650645313,78.4
2024-11-04,1.5774808516784127,76.3
2024-11-05,0.7945267784179213,88.1
2024-11-06,0.611226083959128,90.8
2024-11-07,0.9717489836473151,85.4
2024-11-08,0.7774943480973755,88.3
2024-11-11,0.7011986720842686,89.5
2024-11-12,1.522247854176638,77.2
2024-11-13,2.7028456795137807,59.5
2024-11-14,2.135833311299475,68.0
2024-11-18,1.9827156929921663,70.3
2024-11-19,1.9186888351753515,71.2
2024-11-20,1.5539762344332393,76.7
2024-11-21,2.92956019441087,56.1
2024-11-22,1.9965533460470715,70.1
2024-11-25,1.8901450499007015,71.6
2024-11-26,1.5758499579844927,76.4
2024-11-27,1.356314585856346,79.7
2024-11-28,1.345095425254996,79.8
2024-11-29,1.2450172511945699,81.3
2024-12-02,0.5368411003635829,91.9
2024-12-03,0.7427243011239466,88.9
2024-12-04,0.46803018054082485,93.0
2024-12-05,0.2632652857698107,96.1
2024-12-06,0.1999901199855378,97.0
2024-12-09,0.13868434339573027,97.9
2024-12-10,0.3014828537437207,95.5
2024-12-11,0.23513583438197663,96.5
2024-12-12,0.07042239969665073,98.9
2024-12-13,0.19276604510825798,97.1
2024-12-16,0.19610307043554495,97.1
2024-12-17,0.31394801050065746,95.3
2024-12-18,0.6517709973167416,90.2
2024-12-19,0.8092876957776503,87.9
2024-12-20,1.2707350458014575,80.9
2024-12-23,2.0064059392597575,69.9
2024-10-28,5.402468676768017,25.0
2024-10-29,3.643629249731027,45.3
2024-10-30,2.14793462402989,67.8
2024-10-31,2.2413631014347044,66.4
2024-11-01,1.1323258130058982,83.0
2024-11-04,1.746067419603709,73.8
2024-11-05,1.1383467772797664,82.9
2024-11-06,0.36302261966530347,94.6
2024-11-07,0.5080168990179871,92.4
2024-11-08,1.245613335147868,81.3
2024-11-11,1.167167110224028,82.5
2024-11-12,3.481822583438432,47.8
2024-11-13,3.4409470017508954,48.4
2024-11-14,3.3515626692541156,49.7
2024-11-18,3.330450043100857,50.0
2024-11-19,3.086610562074972,53.7
2024-11-20,3.0294723364444716,54.6
2024-11-21,3.1646779420043822,52.5
2024-11-22,3.0663616942244993,54.0
2024-11-25,2.0294589777789502,69.6
2024-11-26,1.3099516659409964,80.4
2024-11-27,1.1882171950429938,82.2
2024-11-28,1.2430419616967325,81.4
2024-11-29,1.342120715834764,79.9
2024-12-02,2.182004584358333,67.3
2024-12-03,1.4356491475012552,78.5
2024-12-04,1.5650415031404181,76.5
2024-12-05,1.7351565812539762,74.0
2024-12-06,2.1848416717552754,67.2
2024-12-09,1.9998838366241738,70.0
2024-12-10,1.870319994383493,71.9
2024-12-11,2.0360010489897964,69.5
2024-12-12,2.0473152235118364,69.3
2024-12-13,2.080643811505451,68.8
2024-12-16,0.7982902175312332,88.0
2024-12-17,1.4248138515314277,78.6
2024-12-18,0.7705044902401356,88.4
2024-12-19,0.4754842791216003,92.9
2024-12-20,1.387625437214496,79.2
2024-12-23,1.5385321196928141,76.9
2024-10-28,3.1020886724744057,53.5
2024-10-29,2.9874160675391543,55.2
2024-10-30,1.612966065123526,75.8
2024-10-31,1.4876330603220296,77.7
2024-11-01,1.3637687463061747,79.5
2024-11-04,1.3624489918908895,79.6
2024-11-05,1.0398630860910743,84.4
2024-11-06,0.7646516859015959,88.5
2024-11-07,1.034333454612676,84.5
2024-11-08,0.808924419731518,87.9
2024-11-11,0.8377892468507154,87.4
2024-11-12,1.854160337342539,72.2
2024-11-13,2.143706332232177,67.8
2024-11-14,2.307113399705275,65.4
2024-11-18,2.487292093289933,62.7
2024-11-19,1.4951512636536028,77.6
2024-11-20,1.4777172252086619,77.8
2024-11-21,2.1473296849228167,67.8
2024-11-22,1.545919708374809,76.8
2024-11-25,1.7076016084034473,74.4
2024-11-26,1.5008685819982879,77.5
2024-11-27,1.0436329436384044,84.3
2024-11-28,1.0452703849977898,84.3
2024-11-29,1.0510880504774534,84.2
2024-12-02,0.45199464961425423,93.2
2024-12-03,0.5982341829611447,91.0
2024-12-04,0.45659192922939584,93.2
2024-12-05,0.24181516820007098,96.4
2024-12-06,0.2339580120867666,96.5
2024-12-09,0.16350341022340098,97.5
2024-12-10,0.2236561553017225,96.6
2024-12-11,0.4077932152059163,93.9
2024-12-12,0.0726408606265707,98.9
2024-12-13,0.1645159614042182,97.5
2024-12-16,0.20520907695105498,96.9
2024-12-17,0.65427571742703,90.2
2024-12-18,0.42937403903954796,93.6
2024-12-19,0.8401937970270664,87.4
2024-12-20,1.3248997388703236,80.1
2024-12-23,1.5570777444295236,76.6
2024-10-28,3.349847022735702,49.8
2024-10-29,3.4271905209453837,48.6
2024-10-30,2.1276640401210094,68.1
2024-10-31,1.6562496659340287,75.2
2024-11-01,0.951235987673281,85.7
2024-11-04,1.4447120549748325,78.3
2024-11-05,0.8113608731866643,87.8
2024-11-06,0.7401193296958358,88.9
2024-11-07,0.9767467130453875,85.3
2024-11-08,0.9027719873332757,86.5
2024-11-11,0.7434649463735062,88.8
2024-11-12,2.3524046399409264,64.7
2024-11-13,3.497684238494464,47.5
2024-11-14,3.4806102403210413,47.8
2024-11-18,3.455279867974125,48.2
2024-11-19,3.403478998578541,48.9
2024-11-20,3.006580067728574,54.9
2024-11-21,3.3540770418023227,49.7
2024-11-22,2.142561647853133,67.9
2024-11-25,1.928739142905289,71.1
2024-11-26,1.3053022230647895,80.4
2024-11-27,0.8972616091715572,86.5
2024-11-28,0.9579911484780173,85.6
2024-11-29,0.9688971672344373,85.5
2024-12-02,0.6160762433209638,90.8
2024-12-03,1.1175319245956374,83.2
2024-12-04,1.1485635759528865,82.8
2024-12-05,1.5774882801036358,76.3
2024-12-06,0.41730273483413904,93.7
2024-12-09,0.7368380994160983,88.9
2024-12-10,0.941766398453028,85.9
2024-12-11,0.6222838930129846,90.7
2024-12-12,0.4022639633717281,94.0
2024-12-13,0.4581403547913004,93.1
2024-12-16,0.48599146085272615,92.7
2024-12-17,0.4480338653069042,93.3
2024-12-18,0.2608531660264789,96.1
2024-12-19,0.4699145409464562,93.0
2024-12-20,1.4598999753944213,78.1
2024-12-23,1.6351127379102306,75.5
2024-10-28,4.421632138092474,33.7
2024-10-29,2.3380206161528605,64.9
2024-10-30,1.7274910802489725,74.1
2024-10-31,1.3748360467658383,79.4
2024-11-01,1.2042713254880448,81.9
2024-11-04,1.5904005618804946,76.1
2024-11-05,0.7874519220576167,88.2
2024-11-06,0.7079906609581316,89.4
2024-11-07,0.9735347375544723,85.4
2024-11-08,0.809092112313247,87.9
2024-11-11,0.7006503834069253,89.5
2024-11-12,2.0552655900415964,69.2
2024-11-13,5.266808575598066,25.0
2024-11-14,5.293400369493974,25.0
2024-11-18,5.422798253443825,25.0
2024-11-19,5.183086617962997,25.0
2024-11-20,5.252139223912624,25.0
2024-11-21,3.2560044797250147,51.2
2024-11-22,4.546960035038323,31.8
2024-11-25,3.2370086921562664,51.4
2024-11-26,1.7448123845672667,73.8
2024-11-27,0.9007054731129039,86.5
2024-11-28,0.998326784582733,85.0
2024-11-29,0.8996493818555776,86.5
2024-12-02,0.6744915567007347,89.9
2024-12-03,1.3052623371726453,80.4
2024-12-04,0.6768299060055024,89.8
2024-12-05,0.6166329064274803,90.8
2024-12-06,0.7494909103811236,88.8
2024-12-09,1.107602268209859,83.4
2024-12-10,1.2945963739520259,80.6
2024-12-11,1.8407767590322957,72.4
2024-12-12,1.638838888354908,75.4
2024-12-13,0.3901134832784482,94.1
2024-12-16,1.921474355388068,71.2
2024-12-17,0.7377229865790156,88.9
2024-12-18,0.5580364678809072,91.6
2024-12-19,0.4264155137044589,93.6
2024-12-20,1.7857338413254404,73.2
2024-12-23,2.663803745969144,60.0
2024-10-28,2.648669233462777,60.3
2024-10-29,5.161918012212785,25.0
2024-10-30,1.7307354878480343,74.0
2024-10-31,1.7698318367534378,73.5
2024-11-01,0.9499138602541966,85.8
2024-11-04,1.4549895240738573,78.2
2024-11-05,1.0121318994404471,84.8
2024-11-06,0.5749230356471249,91.4
2024-11-07,0.710058260427489,89.3
2024-11-08,0.733416096444748,89.0
2024-11-11,0.6756888416494425,89.9
2024-11-12,2.6283833662070193,60.6
2024-11-13,5.26736114542439,25.0
2024-11-14,5.27549431736384,25.0
2024-11-18,3.2175233166280623,51.7
2024-11-19,3.2020951113919014,52.0
2024-11-20,3.0726876928467406,53.9
2024-11-21,2.266822814868903,66.0
2024-11-22,2.5930370813820205,61.1
2024-11-25,2.919836871461785,56.2
2024-11-26,1.658821146365097,75.1
2024-11-27,0.864792244124505,87.0
2024-11-28,0.8721144262843048,86.9
2024-11-29,0.8483574276441724,87.3
2024-12-02,0.8221307244085663,87.7
2024-12-03,1.0611376099789647,84.1
2024-12-04,1.3357052036072692,80.0
2024-12-05,1.4405243904158196,78.4
2024-12-06,1.5247114635510282,77.1
2024-12-09,1.6995865111501147,74.5
2024-12-10,1.1573892534264858,82.6
2024-12-11,2.9992045848026967,55.0
2024-12-12,2.924298976206355,56.1
2024-12-13,2.137602054870215,67.9
2024-12-16,2.4016696571748226,64.0
2024-12-17,0.720709980748866,89.2
2024-12-18,0.6821874820942033,89.8
2024-12-19,0.46440097604394887,93.0
2024-12-20,1.5205506460660358,77.2
2024-12-23,2.3763309005173445,64.4
2024-10-28,5.475782586594356,25.0
2024-10-29,5.537113982581652,25.0
2024-10-30,2.6473534845952704,60.3
2024-10-31,2.0399766673065107,69.4
2024-11-01,0.8579243516148397,87.1
2024-11-04,2.0690277266631596,69.0
2024-11-05,0.882468381118231,86.8
2024-11-06,0.4497896065612651,93.3
2024-11-07,0.9591688590918671,85.6
2024-11-08,0.9266135474590499,86.1
2024-11-11,0.8241170218187291,87.6
2024-11-12,4.120975258226119,38.2
2024-11-13,5.187260483203341,25.0
2024-11-14,5.184071096101334,25.0
2024-11-18,5.352044112915964,25.0
2024-11-19,2.7635410389144917,58.5
2024-11-20,2.4865903018061855,62.7
2024-11-21,2.5853143382651504,61.2
2024-11-22,2.603710434966109,60.9
2024-11-25,1.760480668634199,73.6
2024-11-26,1.6552947501240263,75.2
2024-11-27,0.8485554515257848,87.3
2024-11-28,1.051125624627743,84.2
2024-11-29,1.0062600967569342,84.9
2024-12-02,0.8977767794580099,86.5
2024-12-03,1.4855232191772365,77.7
2024-12-04,1.715580208885844,74.3
2024-12-05,1.6066881464910887,75.9
2024-12-06,1.9882362653377286,70.2
2024-12-09,0.42879971526547284,93.6
2024-12-10,0.5002337696899012,92.5
2024-12-11,0.7518184050757425,88.7
2024-12-12,0.718586187205809,89.2
2024-12-13,0.6548735636977155,90.2
2024-12-16,0.525728509075852,92.1
2024-12-17,0.9935325346151822,85.1
2024-12-18,0.784636204210314,88.2
2024-12-19,0.796394687124253,88.1
2024-12-20,1.5102728407343324,77.3
2024-12-23,2.761599787011706,58.6
2024-10-28,5.421731145655477,25.0
2024-10-29,5.577880596832252,25.0
2024-10-30,4.857038586256248,27.1
2024-10-31,1.947950618440003,70.8
2024-11-01,0.9421786683632399,85.9
2024-11-04,2.6260488017312897,60.6
2024-11-05,0.6642766028412564,90.0
2024-11-06,0.5283721560853957,92.1
2024-11-07,0.6567550888840297,90.1
2024-11-08,0.7332915517928454,89.0
2024-11-11,0.7471264711131151,88.8
2024-11-12,1.7959344731953144,73.1
2024-11-13,2.2439045383190206,66.3
2024-11-14,4.010124842163406,39.8
2024-11-18,2.664682572055903,60.0
2024-11-19,2.5911120079982184,61.1
2024-11-20,2.117449182032712,68.2
2024-11-21,1.978237723308778,70.3
2024-11-22,1.710943420711363,74.3
2024-11-25,1.7051411956906826,74.4
2024-11-26,1.7458993940344136,73.8
2024-11-27,0.9604729152612381,85.6
2024-11-28,1.2732295439779504,80.9
2024-11-29,0.9972315868507208,85.0
2024-12-02,0.44309057908625726,93.4
2024-12-03,0.6989230602419926,89.5
2024-12-04,0.7157460193643115,89.3
2024-12-05,1.2545262943714877,81.2
2024-12-06,1.409944576314256,78.9
2024-12-09,2.1234890973515754,68.1
2024-12-10,1.8702596404490992,71.9
2024-12-11,0.4775645399039696,92.8
2024-12-12,1.6651224244396834,75.0
2024-12-13,0.9708201926938896,85.4
2024-12-16,1.0444232765048413,84.3
2024-12-17,0.700381743977219,89.5
2024-12-18,0.24404200920357802,96.3
2024-12-19,0.45188898666637367,93.2
2024-12-20,1.8570446238460572,72.1
2024-12-23,2.107791388154844,68.4
2024-10-28,2.681845925574727,59.8
2024-10-29,1.7808900850146268,73.3
2024-10-30,1.554339892532379,76.7
2024-10-31,1.6893910559931113,74.7
2024-11-01,1.67700915862022,74.8
2024-11-04,1.5390641627267214,76.9
2024-11-05,1.2426126280609917,81.4
2024-11-06,0.9644070066930984,85.5
2024-11-07,0.8181260650233744,87.7
2024-11-08,1.0162375017058662,84.8
2024-11-11,0.8644247758205038,87.0
2024-11-12,2.030698710487595,69.5
2024-11-13,2.754906158533749,58.7
2024-11-14,2.6624503075008352,60.1
2024-11-18,2.460462745365583,63.1
2024-11-19,1.9658642116639977,70.5
2024-11-20,1.9223747173444952,71.2
2024-11-21,2.2971532114605497,65.5
2024-11-22,2.0531186894776616,69.2
2024-11-25,2.0202445037506935,69.7
2024-11-26,1.9402621668201905,70.9
2024-11-27,1.740879880311963,73.9
2024-11-28,1.7690850139288021,73.5
2024-11-29,1.7504473369179359,73.7
2024-12-02,0.7874173653905614,88.2
2024-12-03,1.301423613793172,80.5
2024-12-04,1.0137609177788847,84.8
2024-12-05,0.726921429489513,89.1
2024-12-06,0.7167106313720356,89.2
2024-12-09,0.5434933988546734,91.8
2024-12-10,0.3341613164605917,95.0
2024-12-11,0.5521417493551386,91.7
2024-12-12,0.8331396094916119,87.5
2024-12-13,0.5431064659891509,91.9
2024-12-16,0.36802709910242853,94.5
2024-12-17,0.4038322970559707,93.9
2024-12-18,0.3583966890140507,94.6
2024-12-19,0.751020013447724,88.7
2024-12-20,2.0485082081527946,69.3
2024-12-23,1.5784613078804872,76.3
2024-10-28,4.915724121466561,26.3
2024-10-29,5.0258047620382165,25.0
2024-10-30,2.883067473021122,56.8
2024-10-31,1.3428618140952424,79.9
2024-11-01,1.3877880541469432,79.2
2024-11-04,1.1449412576610827,82.8
2024-11-05,1.3324578863817933,80.0
2024-11-06,1.0959885753095944,83.6
2024-11-07,1.0449861391477544,84.3
2024-11-08,0.9846024477648384,85.2
2024-11-11,0.986845130976959,85.2
2024-11-12,3.086232610817616,53.7
2024-11-13,2.1831091520926025,67.3
2024-11-14,2.0935017926352537,68.6
2024-11-18,2.4825830175499966,62.8
2024-11-19,3.240275258218335,51.4
2024-11-20,2.7168380786302397,59.2
2024-11-21,2.3206741798408217,65.2
2024-11-22,2.0994931192940354,68.5
2024-11-25,3.0599635915618384,54.1
2024-11-26,2.082877807963442,68.8
2024-11-27,0.8461824667155494,87.3
2024-11-28,0.9535070354293311,85.7
2024-11-29,0.8546659261329513,87.2
2024-12-02,1.7172318006601404,74.2
2024-12-03,1.1852895061022553,82.2
2024-12-04,2.370665252642619,64.4
2024-12-05,1.8253456232435166,72.6
2024-12-06,0.36570641105884977,94.5
2024-12-09,0.33364074311150355,95.0
2024-12-10,0.3572151573667774,94.6
2024-12-11,0.6275459329701255,90.6
2024-12-12,0.34797599171324495,94.8
2024-12-13,0.07935364817827935,98.8
2024-12-16,0.1714419504441713,97.4
2024-12-17,0.216578389185258,96.8
2024-12-18,0.3044448622108041,95.4
2024-12-19,0.571593872625439,91.4
2024-12-20,1.3410815946819117,79.9
2024-12-23,1.5160411931485827,77.3
2024-10-28,3.5820229513436392,46.3
2024-10-29,2.2810388707972855,65.8
2024-10-30,2.537329631275631,61.9
2024-10-31,1.7286427860803395,74.1
2024-11-01,1.3464038274786578,79.8
2024-11-04,1.6926499255374625,74.6
2024-11-05,1.022767097669157,84.7
2024-11-06,0.43677721283402304,93.4
2024-11-07,1.008802214116087,84.9
2024-11-08,1.036151492364329,84.5
2024-11-11,0.9530177493729984,85.7
2024-11-12,2.453076916555544,63.2
2024-11-13,3.752305232151416,43.7
2024-11-14,3.7146938107779426,44.3
2024-11-18,3.6897941027161463,44.7
2024-11-19,3.440052142599993,48.4
2024-11-20,2.5387316158227833,61.9
2024-11-21,2.4559764248694376,63.2
2024-11-22,1.983695779680692,70.2
2024-11-25,2.2836241322136064,65.7
2024-11-26,1.460011754049079,78.1
2024-11-27,1.3396784299089572,79.9
2024-11-28,1.4653608338315085,78.0
