date,industry,early_radar_score,alert_level,prob_1d,prob_3d,prob_5d,expected_lead_days,accumulation_pressure,cross_stock_synchronization,feature_explanation
2026-08-10,Packaged Foods & Snacks,53.4,NONE,0.127,0.264,0.48,3.4,56.1,45.5,Volatility Compression
2026-08-10,Paperboard & Packaging Cartons,54.2,NONE,0.128,0.267,0.487,3.4,61.4,41.8,Volatility Compression
2026-08-10,Passenger Vehicles (Cars & SUVs),41.2,NONE,0.102,0.215,0.389,3.7,49.5,66.7,High Cross-Stock Synchronization | Volatility Compression | Broad Breadth Expansion
2026-08-10,Personal Care & Soaps,34.1,NONE,0.088,0.186,0.336,3.8,37.2,41.7,Neutral Precursor Structure
2026-08-10,Pigments & Dyes,58.9,WATCH,0.138,0.286,0.522,3.3,61.2,50.0,Volatility Compression
2026-08-10,Plastic & CPVC Pipes,30.9,NONE,0.082,0.174,0.312,3.9,36.8,20.0,Neutral Precursor Structure
2026-08-10,Plywood & Laminates,57.7,WATCH,0.135,0.281,0.513,3.3,65.5,47.1,Volatility Compression
2026-08-10,Power & Distribution Transformers,49.4,NONE,0.119,0.248,0.45,3.5,46.4,38.9,Volatility Compression
2026-08-10,Precision Auto Engine Components,52.4,NONE,0.125,0.26,0.473,3.5,54.5,47.0,Volatility Compression
2026-08-10,Precision Bearings & Motion Controls,67.6,EARLY,0.155,0.32,0.587,3.1,73.5,66.7,Strong Accumulation Pressure | High Cross-Stock Synchronization | Volatility Compression
2026-08-10,Precision Defence Machining,55.4,WATCH,0.131,0.272,0.496,3.4,44.2,83.3,High Cross-Stock Synchronization | Volatility Compression | Broad Breadth Expansion
2026-08-10,Precision Machine Tools & Fasteners,75.6,PRE-BREAKOUT,0.171,0.352,0.647,3.0,78.6,45.7,Strong Accumulation Pressure | Volatility Compression
2026-08-10,Precision Metal Fabrication,61.4,WATCH,0.143,0.296,0.54,3.3,75.1,31.2,Strong Accumulation Pressure | Volatility Compression
2026-08-10,Precision Powertrain Engine Components,71.4,EARLY,0.163,0.336,0.615,3.1,74.1,54.5,Strong Accumulation Pressure | Volatility Compression
2026-08-10,Primary Aluminium,78.2,PRE-BREAKOUT,0.176,0.363,0.666,2.9,82.8,75.0,Strong Accumulation Pressure | High Cross-Stock Synchronization | Volatility Compression | Broad Breadth Expansion
2026-08-10,Print Media & Publishing,60.6,WATCH,0.141,0.292,0.534,3.3,63.0,37.5,Volatility Compression
2026-08-10,Printed Circuit Boards (PCBA) & Components,48.3,NONE,0.117,0.243,0.442,3.5,57.3,70.0,High Cross-Stock Synchronization | Volatility Compression | Broad Breadth Expansion
2026-08-10,Private Sector Banks,45.2,NONE,0.11,0.231,0.419,3.6,47.4,43.5,Volatility Compression | Broad Breadth Expansion
2026-08-10,Public Sector Banks (PSU),47.8,NONE,0.116,0.241,0.438,3.5,41.9,63.6,Volatility Compression | Broad Breadth Expansion
2026-08-10,Pumps & Compressors,51.5,NONE,0.123,0.256,0.466,3.5,58.7,31.8,Volatility Compression
2026-08-10,Railway Signaling & Track EPC,29.5,NONE,0.079,0.168,0.301,3.9,36.4,16.7,Volatility Compression
2026-08-10,Refining & Petrochemicals,52.9,NONE,0.126,0.262,0.477,3.4,56.9,42.1,Volatility Compression
2026-08-10,Regional Cement & RMC,48.8,NONE,0.118,0.245,0.446,3.5,54.3,26.3,Volatility Compression
2026-08-10,Residential Real Estate,50.3,NONE,0.121,0.251,0.457,3.5,61.6,26.8,Volatility Compression
2026-08-10,Residential Townships & Commercial REITs,53.4,NONE,0.127,0.264,0.48,3.4,64.4,25.0,Volatility Compression
2026-08-10,Roads & Highways EPC,68.7,EARLY,0.157,0.325,0.595,3.1,80.6,28.6,Strong Accumulation Pressure | Volatility Compression
2026-08-10,"Rolling Stock, Wagons & Vande Bharat Trainsets",50.8,NONE,0.122,0.253,0.461,3.5,61.2,25.0,Volatility Compression
2026-08-10,Secondary Steel & TMT Rebars,59.5,WATCH,0.139,0.288,0.526,3.3,65.0,62.7,Volatility Compression
2026-08-10,Solar PV & Green Hydrogen,40.5,NONE,0.101,0.212,0.384,3.7,53.2,18.0,Volatility Compression
2026-08-10,Specialty Chemicals,53.6,NONE,0.127,0.264,0.482,3.4,55.4,53.3,Volatility Compression
2026-08-10,Specialty Retail Boutiques,54.1,NONE,0.128,0.266,0.486,3.4,57.5,40.0,Volatility Compression
2026-08-10,Sports & Athleisure Footwear,72.5,EARLY,0.165,0.34,0.624,3.0,69.1,70.0,High Cross-Stock Synchronization | Broad Breadth Expansion
2026-08-10,Staffing & Security Services,62.4,WATCH,0.145,0.3,0.548,3.3,65.5,44.4,Volatility Compression
2026-08-10,Staffing & Workforce Security,49.2,NONE,0.118,0.247,0.449,3.5,56.8,50.0,Volatility Compression
2026-08-10,Steel Pipes & Tubes,62.0,WATCH,0.144,0.298,0.545,3.3,65.5,48.4,Volatility Compression
2026-08-10,Stockbroking & Wealth Management,44.3,NONE,0.109,0.227,0.412,3.6,50.0,32.8,Volatility Compression
2026-08-10,Sugar Refining & Bio-Ethanol,78.9,PRE-BREAKOUT,0.178,0.366,0.672,2.9,91.9,52.6,Strong Accumulation Pressure | Volatility Compression
2026-08-10,Tea & Coffee Plantations,73.0,EARLY,0.166,0.342,0.628,3.0,87.3,31.2,Strong Accumulation Pressure | Volatility Compression
2026-08-10,Tea Plantations & Packaging,40.2,NONE,0.1,0.211,0.382,3.7,42.1,35.7,Neutral Precursor Structure
2026-08-10,Telecom Cellular Operators,44.1,NONE,0.108,0.226,0.411,3.6,44.4,30.0,Volatility Compression
2026-08-10,Television Broadcasting & OTT,41.0,NONE,0.102,0.214,0.388,3.7,45.4,26.9,Volatility Compression
2026-08-10,Tertiary Hospitals & Clinics,62.8,WATCH,0.146,0.301,0.551,3.2,55.1,64.3,Volatility Compression
2026-08-10,Tier-1 IT Services,46.6,NONE,0.113,0.236,0.43,3.6,63.0,41.7,Volatility Compression
2026-08-10,Wealth Broking & Advisory,62.7,WATCH,0.145,0.301,0.55,3.2,60.3,78.6,High Cross-Stock Synchronization | Volatility Compression | Broad Breadth Expansion
2026-08-10,Wind Turbines & Wind Energy,53.2,NONE,0.126,0.263,0.479,3.4,62.5,20.0,Volatility Compression
2026-08-10,Wires & Cables,68.8,EARLY,0.158,0.325,0.596,3.1,79.9,67.2,Strong Accumulation Pressure | High Cross-Stock Synchronization | Volatility Compression
2026-08-10,Zinc & Non-Ferrous Alloys,33.3,NONE,0.087,0.183,0.33,3.8,35.3,50.0,Volatility Compression
