date,industry,early_radar_score,alert_level,prob_1d,prob_3d,prob_5d,expected_lead_days,accumulation_pressure,cross_stock_synchronization,feature_explanation
2026-07-31,Liquid Milk & Value-Added Dairy,42.8,NONE,0.106,0.221,0.401,3.6,47.0,30.0,Volatility Compression
2026-07-31,Luxury Hotels & Resorts,50.4,NONE,0.121,0.252,0.458,3.5,53.4,31.8,Volatility Compression
2026-07-31,Marine Offshore Vessels & Tugs,57.7,WATCH,0.135,0.281,0.513,3.3,59.1,62.5,Volatility Compression | Broad Breadth Expansion
2026-07-31,Material Handling & Cranes,60.5,WATCH,0.141,0.292,0.534,3.3,72.5,22.2,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Medical Clinics & Equipment,43.6,NONE,0.107,0.224,0.407,3.6,50.3,26.7,Volatility Compression
2026-07-31,Metals & Fabrication,27.6,NONE,0.075,0.16,0.287,3.9,36.6,41.7,Volatility Compression | Broad Breadth Expansion
2026-07-31,Micro-Irrigation & Agri-Plastics,82.2,PRE-BREAKOUT,0.184,0.379,0.696,2.9,84.2,50.0,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Microfinance (MFI),47.8,NONE,0.116,0.241,0.438,3.5,48.6,64.3,Volatility Compression | Broad Breadth Expansion
2026-07-31,Mid-Tier IT & Digital Solutions,76.6,PRE-BREAKOUT,0.173,0.356,0.654,3.0,77.2,45.1,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Missiles & Military Explosives,54.5,NONE,0.129,0.268,0.489,3.4,56.1,58.3,Volatility Compression | Broad Breadth Expansion
2026-07-31,Music Labels & VFX Studios,30.9,NONE,0.082,0.174,0.312,3.9,42.6,21.4,Volatility Compression
2026-07-31,Mutual Fund Asset Managers (AMC),49.3,NONE,0.119,0.247,0.45,3.5,43.3,57.1,Neutral Precursor Structure
2026-07-31,Oil & Gas Exploration (E&P),49.9,NONE,0.12,0.25,0.454,3.5,57.3,50.0,Volatility Compression
2026-07-31,Online Travel Agency (OTA) & Flight Booking,71.1,EARLY,0.162,0.334,0.613,3.1,79.4,30.0,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Optical Fiber & Telecom Infrastructure,74.6,EARLY,0.169,0.348,0.639,3.0,75.2,53.1,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Packaged Foods & Snacks,50.4,NONE,0.121,0.252,0.458,3.5,53.6,41.4,Volatility Compression
2026-07-31,Paperboard & Packaging Cartons,52.4,NONE,0.125,0.26,0.473,3.5,60.1,39.8,Volatility Compression
2026-07-31,Passenger Vehicles (Cars & SUVs),84.4,PRE-BREAKOUT,0.189,0.388,0.713,2.8,86.5,91.7,Strong Accumulation Pressure | High Cross-Stock Synchronization | Volatility Compression | Broad Breadth Expansion
2026-07-31,Personal Care & Soaps,45.6,NONE,0.111,0.232,0.422,3.6,49.9,50.0,Neutral Precursor Structure
2026-07-31,Pigments & Dyes,67.7,EARLY,0.155,0.321,0.588,3.1,86.7,35.7,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Plastic & CPVC Pipes,48.9,NONE,0.118,0.246,0.447,3.5,47.9,50.0,Neutral Precursor Structure
2026-07-31,Plywood & Laminates,43.9,NONE,0.108,0.226,0.409,3.6,53.1,41.2,Neutral Precursor Structure
2026-07-31,Power & Distribution Transformers,68.0,EARLY,0.156,0.322,0.59,3.1,76.2,44.4,Strong Accumulation Pressure
2026-07-31,Precision Auto Engine Components,57.3,WATCH,0.135,0.279,0.51,3.4,57.4,47.3,Volatility Compression
2026-07-31,Precision Bearings & Motion Controls,63.1,WATCH,0.146,0.302,0.553,3.2,70.1,58.3,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Precision Defence Machining,59.7,WATCH,0.139,0.289,0.528,3.3,67.8,50.0,Volatility Compression
2026-07-31,Precision Machine Tools & Fasteners,52.4,NONE,0.125,0.26,0.473,3.5,50.8,34.2,Volatility Compression
2026-07-31,Precision Metal Fabrication,65.8,EARLY,0.152,0.313,0.573,3.2,71.5,21.4,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Precision Powertrain Engine Components,53.3,NONE,0.127,0.263,0.48,3.4,45.1,55.0,Neutral Precursor Structure
2026-07-31,Primary Aluminium,84.2,PRE-BREAKOUT,0.188,0.387,0.711,2.8,86.0,72.2,Strong Accumulation Pressure | High Cross-Stock Synchronization | Volatility Compression | Broad Breadth Expansion
2026-07-31,Print Media & Publishing,51.3,NONE,0.123,0.255,0.465,3.5,54.1,22.7,Volatility Compression
2026-07-31,Printed Circuit Boards (PCBA) & Components,61.6,WATCH,0.143,0.296,0.542,3.3,58.1,60.0,Volatility Compression | Broad Breadth Expansion
2026-07-31,Private Sector Banks,47.2,NONE,0.114,0.239,0.434,3.6,46.9,60.4,Volatility Compression
2026-07-31,Public Sector Banks (PSU),38.8,NONE,0.098,0.205,0.371,3.7,40.2,50.0,Volatility Compression
2026-07-31,Pumps & Compressors,42.7,NONE,0.105,0.221,0.4,3.6,55.1,25.0,Volatility Compression
2026-07-31,Railway Signaling & Track EPC,61.0,WATCH,0.142,0.294,0.538,3.3,63.2,41.7,Volatility Compression
2026-07-31,Refining & Petrochemicals,43.3,NONE,0.107,0.223,0.405,3.6,52.4,50.0,Volatility Compression
2026-07-31,Regional Cement & RMC,51.0,NONE,0.122,0.254,0.462,3.5,55.4,26.3,Volatility Compression
2026-07-31,Residential Real Estate,42.2,NONE,0.104,0.219,0.396,3.7,47.0,33.3,Volatility Compression
2026-07-31,Residential Townships & Commercial REITs,56.7,WATCH,0.133,0.277,0.505,3.4,58.3,38.7,Volatility Compression
2026-07-31,Roads & Highways EPC,50.3,NONE,0.121,0.251,0.457,3.5,54.9,34.6,Volatility Compression
2026-07-31,"Rolling Stock, Wagons & Vande Bharat Trainsets",55.3,WATCH,0.131,0.271,0.495,3.4,51.9,43.8,Volatility Compression
2026-07-31,Secondary Steel & TMT Rebars,55.7,WATCH,0.131,0.273,0.498,3.4,57.0,52.0,Volatility Compression
2026-07-31,Solar PV & Green Hydrogen,44.0,NONE,0.108,0.226,0.41,3.6,52.0,23.9,Volatility Compression
2026-07-31,Specialty Chemicals,62.3,WATCH,0.145,0.299,0.547,3.3,64.5,48.3,Neutral Precursor Structure
2026-07-31,Specialty Retail Boutiques,69.2,EARLY,0.158,0.327,0.599,3.1,71.1,47.5,Strong Accumulation Pressure | Volatility Compression
2026-07-31,Sports & Athleisure Footwear,36.2,NONE,0.092,0.195,0.352,3.8,29.2,40.0,Neutral Precursor Structure
2026-07-31,Staffing & Security Services,62.7,WATCH,0.145,0.301,0.55,3.2,64.7,57.1,Neutral Precursor Structure
2026-07-31,Staffing & Workforce Security,49.7,NONE,0.119,0.249,0.453,3.5,61.7,39.3,Volatility Compression
2026-07-31,Steel Pipes & Tubes,55.8,WATCH,0.132,0.273,0.498,3.4,55.1,43.5,Neutral Precursor Structure
2026-07-31,Stockbroking & Wealth Management,45.4,NONE,0.111,0.232,0.42,3.6,52.4,37.9,Volatility Compression
2026-07-31,Sugar Refining & Bio-Ethanol,34.2,NONE,0.088,0.187,0.336,3.8,41.8,25.0,Volatility Compression
2026-07-31,Tea & Coffee Plantations,62.6,WATCH,0.145,0.3,0.55,3.2,61.5,43.8,Volatility Compression
2026-07-31,Tea Plantations & Packaging,29.4,NONE,0.079,0.168,0.3,3.9,27.9,42.5,Neutral Precursor Structure
2026-07-31,Telecom Cellular Operators,65.4,EARLY,0.151,0.312,0.57,3.2,65.9,30.0,Volatility Compression
2026-07-31,Television Broadcasting & OTT,40.6,NONE,0.101,0.212,0.384,3.7,44.7,26.9,Volatility Compression
2026-07-31,Tertiary Hospitals & Clinics,55.5,WATCH,0.131,0.272,0.496,3.4,61.0,42.9,Neutral Precursor Structure
2026-07-31,Tier-1 IT Services,37.5,NONE,0.095,0.2,0.361,3.8,43.3,58.3,Volatility Compression
2026-07-31,Wealth Broking & Advisory,38.6,NONE,0.097,0.204,0.37,3.7,47.6,50.0,Neutral Precursor Structure
2026-07-31,Wind Turbines & Wind Energy,40.1,NONE,0.1,0.21,0.381,3.7,51.5,20.0,Volatility Compression
2026-07-31,Wires & Cables,54.2,NONE,0.128,0.267,0.487,3.4,60.2,56.9,Volatility Compression
2026-07-31,Zinc & Non-Ferrous Alloys,64.0,WATCH,0.148,0.306,0.56,3.2,71.6,60.0,Strong Accumulation Pressure | Volatility Compression | Broad Breadth Expansion
