date,industry,early_radar_score,alert_level,prob_1d,prob_3d,prob_5d,expected_lead_days,accumulation_pressure,cross_stock_synchronization,feature_explanation
2026-08-27,Oil & Gas Exploration (E&P),25.8,NONE,0.072,0.153,0.274,4.0,20.4,35.7,Neutral Precursor Structure
2026-08-27,Online Travel Agency (OTA) & Flight Booking,30.2,NONE,0.08,0.171,0.306,3.9,31.7,20.0,Volatility Compression
2026-08-27,Optical Fiber & Telecom Infrastructure,52.1,NONE,0.124,0.258,0.471,3.5,49.8,41.2,Volatility Compression
2026-08-27,Packaged Foods & Snacks,47.8,NONE,0.116,0.241,0.438,3.5,52.7,44.3,Volatility Compression
2026-08-27,Paperboard & Packaging Cartons,44.4,NONE,0.109,0.228,0.413,3.6,52.0,40.0,Volatility Compression
2026-08-27,Passenger Airlines,17.0,NONE,0.054,0.118,0.208,4.2,13.8,30.0,Neutral Precursor Structure
2026-08-27,Passenger Vehicles (Cars & SUVs),33.0,NONE,0.086,0.182,0.328,3.8,34.4,33.3,Volatility Compression
2026-08-27,Personal Care & Soaps,31.5,NONE,0.083,0.176,0.316,3.9,28.1,33.3,Broad Breadth Expansion
2026-08-27,Pigments & Dyes,33.9,NONE,0.088,0.186,0.334,3.8,33.7,53.6,Volatility Compression
2026-08-27,Plastic & CPVC Pipes,53.4,NONE,0.127,0.264,0.48,3.4,52.6,33.3,Neutral Precursor Structure
2026-08-27,Plywood & Laminates,39.2,NONE,0.098,0.207,0.374,3.7,34.8,32.4,Neutral Precursor Structure
2026-08-27,Power & Distribution Transformers,29.2,NONE,0.078,0.167,0.299,3.9,29.6,55.6,Neutral Precursor Structure
2026-08-27,Precision Auto Engine Components,38.3,NONE,0.097,0.203,0.367,3.7,45.7,40.8,Volatility Compression
2026-08-27,Precision Bearings & Motion Controls,43.1,NONE,0.106,0.222,0.403,3.6,58.7,50.0,Volatility Compression
2026-08-27,Precision Defence Machining,36.0,NONE,0.092,0.194,0.35,3.8,37.1,50.0,Volatility Compression | Broad Breadth Expansion
2026-08-27,Precision Machine Tools & Fasteners,42.8,NONE,0.106,0.221,0.401,3.6,51.8,40.0,Volatility Compression
2026-08-27,Precision Metal Fabrication,42.0,NONE,0.104,0.218,0.395,3.7,50.3,18.8,Volatility Compression
2026-08-27,Precision Powertrain Engine Components,43.9,NONE,0.108,0.226,0.409,3.6,42.6,61.5,Broad Breadth Expansion
2026-08-27,Primary Aluminium,53.6,NONE,0.127,0.264,0.482,3.4,59.8,65.0,High Cross-Stock Synchronization | Volatility Compression | Broad Breadth Expansion
2026-08-27,Print Media & Publishing,38.5,NONE,0.097,0.204,0.369,3.7,44.5,18.2,Volatility Compression
2026-08-27,Printed Circuit Boards (PCBA) & Components,56.3,WATCH,0.133,0.275,0.502,3.4,74.0,50.0,Strong Accumulation Pressure | Volatility Compression | Broad Breadth Expansion
2026-08-27,Private Sector Banks,65.2,EARLY,0.15,0.311,0.569,3.2,65.8,58.3,Volatility Compression | Broad Breadth Expansion
2026-08-27,Public Sector Banks (PSU),47.0,NONE,0.114,0.238,0.432,3.6,50.0,45.5,Volatility Compression | Broad Breadth Expansion
2026-08-27,Pumps & Compressors,31.9,NONE,0.084,0.178,0.319,3.9,34.1,22.7,Volatility Compression
2026-08-27,Railway Signaling & Track EPC,40.6,NONE,0.101,0.212,0.384,3.7,45.2,10.0,Volatility Compression
2026-08-27,Refining & Petrochemicals,46.3,NONE,0.113,0.235,0.427,3.6,52.0,42.5,Volatility Compression
2026-08-27,Regional Cement & RMC,64.0,WATCH,0.148,0.306,0.56,3.2,63.5,33.3,Volatility Compression
2026-08-27,Residential Real Estate,57.9,WATCH,0.136,0.282,0.514,3.3,56.3,37.5,Volatility Compression
2026-08-27,Residential Townships & Commercial REITs,54.5,NONE,0.129,0.268,0.489,3.4,53.5,42.9,Volatility Compression
2026-08-27,Roads & Highways EPC,39.6,NONE,0.099,0.208,0.377,3.7,48.9,25.0,Volatility Compression
2026-08-27,"Rolling Stock, Wagons & Vande Bharat Trainsets",51.2,NONE,0.122,0.255,0.464,3.5,59.5,25.0,Volatility Compression
2026-08-27,Secondary Steel & TMT Rebars,48.3,NONE,0.117,0.243,0.442,3.5,58.1,48.0,Volatility Compression
2026-08-27,Solar PV & Green Hydrogen,41.9,NONE,0.104,0.218,0.394,3.7,48.0,17.3,Volatility Compression
2026-08-27,Specialty Chemicals,45.2,NONE,0.11,0.231,0.419,3.6,51.5,50.8,Volatility Compression
2026-08-27,Specialty Retail Boutiques,47.7,NONE,0.115,0.241,0.438,3.5,51.5,45.0,Volatility Compression
2026-08-27,Sports & Athleisure Footwear,38.1,NONE,0.096,0.202,0.366,3.7,23.6,43.8,Neutral Precursor Structure
2026-08-27,Staffing & Security Services,42.0,NONE,0.104,0.218,0.395,3.7,44.0,55.6,Volatility Compression
2026-08-27,Staffing & Workforce Security,61.2,WATCH,0.142,0.295,0.539,3.3,62.7,53.8,Volatility Compression
2026-08-27,Steel Pipes & Tubes,52.1,NONE,0.124,0.258,0.471,3.5,54.5,54.7,Volatility Compression
2026-08-27,Stockbroking & Wealth Management,44.4,NONE,0.109,0.228,0.413,3.6,44.1,38.7,Volatility Compression
2026-08-27,Sugar Refining & Bio-Ethanol,20.3,NONE,0.061,0.131,0.232,4.1,32.8,36.8,Volatility Compression
2026-08-27,Tea & Coffee Plantations,78.1,PRE-BREAKOUT,0.176,0.362,0.666,2.9,83.3,56.2,Strong Accumulation Pressure | Volatility Compression
2026-08-27,Tea Plantations & Packaging,49.4,NONE,0.119,0.248,0.45,3.5,50.4,62.0,Broad Breadth Expansion
2026-08-27,Telecom Cellular Operators,24.2,NONE,0.068,0.147,0.262,4.0,25.8,30.0,Neutral Precursor Structure
2026-08-27,Television Broadcasting & OTT,44.6,NONE,0.109,0.228,0.415,3.6,50.0,21.4,Volatility Compression
2026-08-27,Tertiary Hospitals & Clinics,59.2,WATCH,0.138,0.287,0.524,3.3,62.1,50.0,Volatility Compression
2026-08-27,Tier-1 IT Services,43.0,NONE,0.106,0.222,0.402,3.6,46.9,8.3,Volatility Compression
2026-08-27,Wealth Broking & Advisory,39.4,NONE,0.099,0.208,0.376,3.7,42.4,72.2,High Cross-Stock Synchronization
2026-08-27,Wind Turbines & Wind Energy,45.4,NONE,0.111,0.232,0.42,3.6,42.5,25.0,Volatility Compression
2026-08-27,Wires & Cables,35.6,NONE,0.091,0.192,0.347,3.8,51.7,37.1,Volatility Compression
2026-08-27,Zinc & Non-Ferrous Alloys,27.2,NONE,0.074,0.159,0.284,4.0,18.5,41.7,Neutral Precursor Structure
